Longitude,Latitude,Predicted_UHI
-70.70538667,-33.451835,High
-70.705015,-33.451785,High
-70.70461333,-33.45172833,High
-70.70426,-33.45167833,High
-70.70388167,-33.451625,High
-70.70354667,-33.451575,High
-70.703255,-33.45152667,Medium
-70.70290833,-33.451475,High
-70.70252667,-33.45142833,High
-70.702205,-33.45138333,High
-70.70185,-33.45133,High
-70.70149167,-33.451275,High
-70.70116833,-33.45124333,High
-70.70085667,-33.45119333,High
-70.70052667,-33.45115,High
-70.70019167,-33.45110833,High
-70.69987167,-33.45106833,High
-70.699535,-33.45102333,High
-70.69917333,-33.45097333,High
-70.69883333,-33.450955,High
-70.69846667,-33.45096333,Medium
-70.69807667,-33.45098667,High
-70.69739,-33.45097833,High
-70.697065,-33.45098333,High
-70.69672,-33.45100833,Medium
-70.69642,-33.45080333,High
-70.69637667,-33.45035167,Medium
-70.69639667,-33.44999,High
-70.69633667,-33.44956167,High
-70.69633333,-33.449165,High
-70.69629833,-33.44892167,High
-70.69625333,-33.44866167,High
-70.696235,-33.44832167,High
-70.69619667,-33.44795667,High
-70.69616,-33.44751333,High
-70.69614167,-33.44712833,High
-70.69612,-33.44676,High
-70.69611,-33.44646333,High
-70.69609667,-33.44614833,High
-70.69607333,-33.44583167,High
-70.69604833,-33.44557167,High
-70.695835,-33.44522,High
-70.695465,-33.44515167,High
-70.69507167,-33.44509,High
-70.69445833,-33.44497167,High
-70.69409,-33.44489333,High
-70.69367,-33.444825,High
-70.69337833,-33.444765,High
-70.69302,-33.444705,High
-70.69268167,-33.44466167,High
-70.69222833,-33.44459333,High
-70.691905,-33.444575,Medium
-70.69154667,-33.44455333,High
-70.69115667,-33.44452833,High
-70.69077333,-33.44449667,Medium
-70.690345,-33.444485,High
-70.68997833,-33.444455,Medium
-70.68952167,-33.444435,Medium
-70.68901833,-33.44440833,Medium
-70.68848167,-33.44438333,Low
-70.68797,-33.44435667,Low
-70.68749667,-33.44434333,Low
-70.68701333,-33.44430667,Low
-70.68645333,-33.44430667,Low
-70.68586167,-33.44427167,Medium
-70.68531333,-33.44425,Medium
-70.68481167,-33.44420833,Low
-70.68427,-33.44417667,Medium
-70.68371667,-33.44415,Medium
-70.68317667,-33.44415,Low
-70.68259167,-33.44410667,Low
-70.68200333,-33.44408,Low
-70.68137,-33.444015,Medium
-70.68080333,-33.444005,Medium
-70.68030667,-33.44398333,Medium
-70.67954333,-33.44341333,Medium
-70.67957333,-33.44311833,Medium
-70.67959,-33.44281333,Medium
-70.67962167,-33.442505,Medium
-70.67965333,-33.44216833,Medium
-70.67968167,-33.44178167,Medium
-70.67974333,-33.44140333,Medium
-70.67972833,-33.44100167,Medium
-70.679755,-33.44061167,Medium
-70.67981,-33.44025,Medium
-70.67987833,-33.439845,Medium
-70.67991333,-33.43948,Medium
-70.67998333,-33.438735,Medium
-70.68002,-33.43833833,Medium
-70.680065,-33.43791833,Medium
-70.680095,-33.437445,Medium
-70.68011667,-33.43719167,Medium
-70.68016,-33.43691667,Medium
-70.68021167,-33.43662,Medium
-70.680205,-33.43608833,Medium
-70.68023,-33.43577333,Medium
-70.680275,-33.43546333,Medium
-70.68030333,-33.43514,Medium
-70.68032667,-33.43484833,Medium
-70.68035833,-33.43458833,Medium
-70.68039667,-33.43432833,Medium
-70.68045833,-33.43381,Medium
-70.680865,-33.433795,Medium
-70.68125167,-33.433805,High
-70.681675,-33.43381,Medium
-70.68218667,-33.43384,Medium
-70.68267,-33.433925,High
-70.68313333,-33.43392,High
-70.68363,-33.43397333,Medium
-70.68410667,-33.43400167,Medium
-70.68468333,-33.43404167,High
-70.68526833,-33.43409833,Medium
-70.68584,-33.43409,High
-70.68637167,-33.43414833,High
-70.68679,-33.43416333,High
-70.68718333,-33.43413333,Medium
-70.68754333,-33.43412,High
-70.68795333,-33.43410333,High
-70.68830167,-33.43408,High
-70.68862,-33.43408,High
-70.689005,-33.434075,High
-70.68942167,-33.434065,High
-70.689825,-33.43405333,High
-70.69026333,-33.43405333,Medium
-70.69067333,-33.43401,High
-70.69103167,-33.43400667,High
-70.69138,-33.43400833,High
-70.69168333,-33.43399,High
-70.69228667,-33.4337,Medium
-70.69228667,-33.433385,Medium
-70.692265,-33.43298167,Medium
-70.69224167,-33.43262,Medium
-70.69220333,-33.43226667,High
-70.69218833,-33.431885,Medium
-70.69218333,-33.431555,Medium
-70.69216167,-33.43114667,High
-70.692135,-33.43080167,High
-70.69213833,-33.43045,Medium
-70.69212333,-33.43014833,Medium
-70.69210167,-33.42979833,Medium
-70.69205167,-33.42941333,Medium
-70.69200667,-33.42907,High
-70.69195333,-33.42876167,Medium
-70.691895,-33.42848667,High
-70.69184,-33.42815667,High
-70.69176333,-33.42786,High
-70.691645,-33.42752,Medium
-70.691525,-33.42686167,Medium
-70.69148,-33.42659333,High
-70.69142333,-33.42615833,High
-70.69139667,-33.42587833,High
-70.69137667,-33.42558667,Medium
-70.69132667,-33.42526667,Medium
-70.69127333,-33.42496333,Medium
-70.69125667,-33.42456667,Medium
-70.69109833,-33.42416667,Medium
-70.691005,-33.42384333,High
-70.69088333,-33.42324333,Medium
-70.69083333,-33.42295,Medium
-70.69077833,-33.42258833,Medium
-70.69071667,-33.42218833,High
-70.69063667,-33.42177,Medium
-70.69054833,-33.42133333,Medium
-70.69046,-33.42094333,Medium
-70.69039833,-33.42057833,Medium
-70.690355,-33.42032667,Medium
-70.690345,-33.41997667,Medium
-70.69037833,-33.41960333,Medium
-70.69040333,-33.41921667,Medium
-70.690315,-33.41872167,Medium
-70.69022833,-33.41817667,Medium
-70.69019833,-33.41762833,Low
-70.69039833,-33.41711833,Low
-70.69072667,-33.41673167,Medium
-70.69108667,-33.41644167,Low
-70.69138,-33.41609167,Low
-70.69167333,-33.41565167,Medium
-70.69181667,-33.41529833,Low
-70.69231,-33.41469333,Low
-70.69258167,-33.41449833,Medium
-70.69284333,-33.41432333,Medium
-70.69313,-33.41413167,Medium
-70.69347167,-33.41387167,High
-70.693795,-33.41358833,High
-70.69411333,-33.41336,High
-70.69446167,-33.41313833,High
-70.694905,-33.41291,Medium
-70.69536667,-33.41264,Medium
-70.69583333,-33.41236333,Medium
-70.69630667,-33.412055,Medium
-70.69679667,-33.41172167,High
-70.697275,-33.41136167,High
-70.69780167,-33.41100833,High
-70.698275,-33.41064667,High
-70.69880667,-33.41028667,High
-70.69928833,-33.40993833,High
-70.699825,-33.409605,High
-70.70035167,-33.40926167,High
-70.700895,-33.408945,Medium
-70.70138,-33.40858667,High
-70.70186167,-33.40829667,High
-70.70230833,-33.40802,Medium
-70.702745,-33.40774333,High
-70.703195,-33.40746167,High
-70.70362333,-33.40715833,Medium
-70.70401333,-33.40689833,Medium
-70.70435667,-33.406495,High
-70.70429333,-33.406235,High
-70.70413833,-33.40590833,High
-70.70396,-33.40561167,High
-70.703775,-33.40529833,High
-70.70357667,-33.404995,High
-70.70336833,-33.40466833,High
-70.70316167,-33.40435167,High
-70.70299333,-33.40403667,Medium
-70.702615,-33.40340333,High
-70.702425,-33.40313333,Medium
-70.70206667,-33.40275333,Medium
-70.70176667,-33.40253667,Medium
-70.701475,-33.40233833,Medium
-70.70116167,-33.402155,Medium
-70.70082,-33.40199167,High
-70.70050667,-33.40182,Medium
-70.70016,-33.40166,Medium
-70.69987833,-33.40151833,High
-70.69956167,-33.40133667,Medium
-70.69921833,-33.40113333,Medium
-70.69881667,-33.40091167,Low
-70.69844833,-33.40074667,Low
-70.69770333,-33.400465,Low
-70.69734333,-33.400355,Low
-70.69696,-33.40027333,Low
-70.69647167,-33.40020333,Low
-70.695975,-33.40017833,Low
-70.69544833,-33.40019167,Medium
-70.69490167,-33.40025333,Low
-70.69449167,-33.400325,Low
-70.69375167,-33.40046,Low
-70.693295,-33.40059833,Low
-70.69286333,-33.40074667,Medium
-70.69236167,-33.40093333,Low
-70.69185167,-33.401125,Low
-70.69130667,-33.40132167,Low
-70.69076167,-33.40154833,Medium
-70.69012667,-33.40178667,Medium
-70.68944,-33.40201,Medium
-70.68875667,-33.402205,Medium
-70.68814,-33.40234667,Medium
-70.68749667,-33.40253,Medium
-70.686835,-33.402665,Medium
-70.68616833,-33.402835,High
-70.68553333,-33.402965,High
-70.68488833,-33.40310333,High
-70.68431167,-33.40324,High
-70.683765,-33.40332833,High
-70.68324167,-33.403325,Medium
-70.68273833,-33.40324833,High
-70.68193333,-33.40302333,Medium
-70.68150333,-33.40293667,High
-70.68115,-33.40282167,Medium
-70.68078667,-33.40273833,Medium
-70.68044,-33.40265333,High
-70.68006833,-33.40256,High
-70.67974833,-33.40247,Medium
-70.679395,-33.40236,High
-70.67902833,-33.40223667,High
-70.67869333,-33.40210333,High
-70.67836833,-33.40198333,High
-70.67798333,-33.40183167,High
-70.67767667,-33.40172,High
-70.677385,-33.40161833,High
-70.67690167,-33.401435,High
-70.67661167,-33.40133167,High
-70.67628833,-33.40122333,High
-70.67592333,-33.401095,High
-70.67552,-33.40094167,High
-70.67510167,-33.40078,High
-70.67474833,-33.40063167,High
-70.67438667,-33.40049167,High
-70.67399167,-33.40032167,High
-70.673585,-33.40020167,High
-70.67325667,-33.40011667,High
-70.672925,-33.39999833,High
-70.672575,-33.39987833,High
-70.672155,-33.39984167,High
-70.67199833,-33.40017,Medium
-70.67186333,-33.40045333,High
-70.671705,-33.40081167,Medium
-70.67155,-33.40112833,High
-70.67141,-33.40142833,High
-70.67126667,-33.40174,Medium
-70.67110333,-33.40206667,High
-70.670905,-33.40241167,High
-70.67058,-33.40271167,High
-70.67019167,-33.40305667,High
-70.66986333,-33.403425,High
-70.66956167,-33.40379167,High
-70.669295,-33.40417833,High
-70.66907,-33.40460833,High
-70.66895667,-33.40492333,High
-70.66873167,-33.40540333,High
-70.66858167,-33.40565333,High
-70.66809333,-33.40640833,High
-70.667815,-33.406775,Medium
-70.66746,-33.40659833,High
-70.66703167,-33.40661667,Medium
-70.66657833,-33.40664,High
-70.66611167,-33.40665333,High
-70.66566833,-33.406725,High
-70.66525333,-33.4068,High
-70.66483333,-33.406835,High
-70.664485,-33.40685667,Medium
-70.66374,-33.40692167,High
-70.66337167,-33.40694167,High
-70.66301,-33.40697333,Medium
-70.66261,-33.406995,High
-70.66215333,-33.40702,High
-70.66180833,-33.40706,Medium
-70.66147333,-33.40709833,High
-70.66098333,-33.40723833,High
-70.66081333,-33.40755833,High
-70.66064167,-33.40793167,High
-70.66041833,-33.40833333,High
-70.66030167,-33.40868833,High
-70.6602,-33.40896833,High
-70.66005167,-33.40946167,High
-70.659975,-33.409715,High
-70.65987333,-33.41001,High
-70.65977833,-33.41030167,High
-70.659685,-33.41055,Medium
-70.65954833,-33.41080833,Medium
-70.65937167,-33.41107833,High
-70.65922,-33.411405,High
-70.65905833,-33.41172667,Medium
-70.65892,-33.41205667,High
-70.65881333,-33.41241167,High
-70.65868833,-33.412785,High
-70.65851167,-33.41311333,High
-70.658325,-33.413445,High
-70.65814833,-33.41377167,Medium
-70.65800333,-33.41405833,High
-70.65787833,-33.41439,High
-70.65775833,-33.41469667,High
-70.65737833,-33.41551833,High
-70.65768,-33.415615,High
-70.65806667,-33.41562667,High
-70.65847333,-33.41563,High
-70.65884667,-33.41564333,High
-70.65921667,-33.41564333,High
-70.659675,-33.41566333,High
-70.66014833,-33.41569167,High
-70.66060333,-33.41568667,High
-70.66099333,-33.41569,High
-70.66141,-33.415685,High
-70.66181167,-33.41569,High
-70.66220167,-33.4157,High
-70.66262833,-33.41571,High
-70.66306833,-33.415695,High
-70.66346333,-33.41565833,High
-70.66428333,-33.41574667,Medium
-70.664215,-33.41607,High
-70.66413167,-33.41641,High
-70.66405333,-33.41668167,High
-70.66397,-33.41694833,High
-70.66388833,-33.41722667,Medium
-70.66373333,-33.417645,Medium
-70.663645,-33.417935,Medium
-70.66359,-33.41822167,High
-70.66355833,-33.41852,High
-70.66350167,-33.41885667,Medium
-70.663465,-33.419195,Medium
-70.66341333,-33.41949167,Medium
-70.663295,-33.42002167,High
-70.66324333,-33.42031333,High
-70.6632,-33.42063333,High
-70.66312,-33.42096833,High
-70.663025,-33.42124833,High
-70.66289167,-33.421645,Medium
-70.6628,-33.42194333,Medium
-70.66264833,-33.42235167,Medium
-70.66250167,-33.42271833,Medium
-70.6624,-33.42300333,Medium
-70.66229833,-33.42332833,High
-70.66218833,-33.42364833,Medium
-70.66206333,-33.42398667,High
-70.66193667,-33.42435667,Medium
-70.661815,-33.42474167,High
-70.66167167,-33.42517,High
-70.66152833,-33.42558167,High
-70.66136,-33.42600833,Medium
-70.66120333,-33.42654833,Medium
-70.66108333,-33.42692,Medium
-70.66092667,-33.42732333,High
-70.66083667,-33.42761333,Medium
-70.66073167,-33.42801167,High
-70.660655,-33.428345,High
-70.66054833,-33.42867667,High
-70.66049333,-33.429065,High
-70.66052833,-33.42944833,Medium
-70.66069667,-33.42977167,High
-70.66089667,-33.43011167,High
-70.66102167,-33.43049333,High
-70.66115333,-33.4309,Medium
-70.66104333,-33.431265,Medium
-70.66085667,-33.43161,Medium
-70.66081,-33.431985,Medium
-70.66097167,-33.43241167,Medium
-70.660965,-33.43290833,Medium
-70.66092167,-33.433415,Medium
-70.66086333,-33.43383667,Medium
-70.66080833,-33.43408333,Medium
-70.66076,-33.43434,Medium
-70.66059167,-33.43461333,Medium
-70.66027,-33.434615,Medium
-70.659895,-33.4346,Medium
-70.65956833,-33.43459,Medium
-70.65897833,-33.43458,Medium
-70.65873167,-33.43484833,High
-70.65864,-33.435195,Medium
-70.65859,-33.43547333,Medium
-70.65850333,-33.43585333,Low
-70.658505,-33.43621667,Medium
-70.65844333,-33.43652167,Medium
-70.65828167,-33.43692,Medium
-70.65821,-33.43731333,Medium
-70.658145,-33.43756667,Medium
-70.65809667,-33.43783,Medium
-70.65815667,-33.43816333,High
-70.65816167,-33.43847667,Medium
-70.65813,-33.438765,Medium
-70.65803833,-33.43916,Low
-70.65800833,-33.43950167,Medium
-70.65799,-33.43979,Medium
-70.65795167,-33.44006667,Low
-70.65789,-33.44036,Low
-70.65786167,-33.44072333,Low
-70.65782667,-33.44111333,High
-70.65778333,-33.44141333,Medium
-70.657765,-33.4417,Medium
-70.65773167,-33.44201667,Medium
-70.65771833,-33.44231667,Medium
-70.65776667,-33.44265833,Medium
-70.65829667,-33.4427,Medium
-70.65870667,-33.44268833,High
-70.65911167,-33.44273833,Medium
-70.65952,-33.442805,Medium
-70.65992333,-33.44301333,Medium
-70.65978,-33.44348667,Medium
-70.65965667,-33.443825,Medium
-70.65957333,-33.44412,High
-70.70436167,-33.40660167,High
-70.70511706,-33.46534401,Medium
-70.70449847,-33.47131181,High
-70.69599292,-33.48349542,High
-70.69722458,-33.48482542,Medium
-70.71352167,-33.49108083,High
-70.72216539,-33.49162967,Medium
-70.74533486,-33.49696889,Medium
-70.75721125,-33.49465625,Low
-70.7563175,-33.49303208,Low
-70.75618425,-33.47914458,Medium
-70.74988167,-33.4792,Medium
-70.74885417,-33.47496806,High
-70.74807861,-33.47040444,High
-70.75210083,-33.46032,Medium
-70.7374327,-33.46736313,Low
-70.73715634,-33.47115226,Low
-70.72658533,-33.46584183,Medium
-70.71312983,-33.45961433,Medium
-70.71109294,-33.46703794,High
-70.70526667,-33.46486764,Low
-70.705045,-33.46588667,Medium
-70.70503833,-33.46626,Medium
-70.70499,-33.46659833,Medium
-70.70493833,-33.46702167,High
-70.70489833,-33.46748667,High
-70.70485333,-33.46793833,High
-70.70481,-33.46836167,Medium
-70.70476667,-33.46877167,Medium
-70.70472,-33.46918667,Medium
-70.70467833,-33.46962,High
-70.70462833,-33.47005833,High
-70.70458667,-33.47049667,High
-70.70453667,-33.47093,High
-70.70444,-33.47159833,High
-70.70438,-33.47193,High
-70.70429167,-33.472315,High
-70.70418667,-33.472695,High
-70.70407833,-33.47303333,High
-70.70399,-33.4733,Medium
-70.7039,-33.47358167,High
-70.70379167,-33.473925,High
-70.70367833,-33.47430833,High
-70.70356,-33.4747,High
-70.70345,-33.47506167,High
-70.70335,-33.47539,High
-70.70325667,-33.4757,High
-70.70316,-33.47603667,High
-70.70305167,-33.47642833,High
-70.70295,-33.47689167,High
-70.702925,-33.47738667,Medium
-70.70286667,-33.47786167,Medium
-70.70271833,-33.47829333,Medium
-70.70249167,-33.47867667,High
-70.702175,-33.47902333,High
-70.70180167,-33.47931167,High
-70.70143167,-33.47957333,High
-70.70107333,-33.479825,High
-70.70070167,-33.48010333,High
-70.70027333,-33.48041167,High
-70.699815,-33.48073833,High
-70.69936833,-33.481065,Medium
-70.698965,-33.48134833,High
-70.698585,-33.48161167,Medium
-70.69815833,-33.48191833,High
-70.69772833,-33.48222833,High
-70.69729333,-33.482535,Medium
-70.69698667,-33.48276167,Medium
-70.69673167,-33.48293333,Medium
-70.696455,-33.48313667,Medium
-70.69617167,-33.48334,Medium
-70.69619833,-33.48380333,High
-70.69644167,-33.48405,High
-70.696685,-33.48429833,High
-70.696905,-33.48452,High
-70.697105,-33.484715,High
-70.69752333,-33.48493333,Medium
-70.69789333,-33.48486,Medium
-70.69834167,-33.48477333,Medium
-70.69881833,-33.48468,High
-70.69930167,-33.48459667,Medium
-70.69978,-33.48451667,Medium
-70.70017667,-33.484445,Medium
-70.70059167,-33.48435833,Medium
-70.70102333,-33.48427333,High
-70.70149833,-33.48421833,High
-70.70193,-33.48412167,Medium
-70.70238,-33.484035,Medium
-70.70284667,-33.48395167,High
-70.70321,-33.48406,High
-70.70328667,-33.484375,High
-70.70341167,-33.48481,High
-70.70353,-33.48527667,High
-70.70362167,-33.48571333,High
-70.70379,-33.485925,High
-70.70411833,-33.48619333,Medium
-70.70443,-33.48653333,High
-70.70458667,-33.48680333,Medium
-70.70478167,-33.48704667,High
-70.70504333,-33.48737167,High
-70.70534833,-33.48778,High
-70.70559667,-33.48808167,Medium
-70.70580667,-33.48833667,High
-70.706105,-33.48869333,High
-70.7064,-33.48908,High
-70.70670667,-33.48945333,High
-70.70697333,-33.489775,Medium
-70.70719167,-33.49006,High
-70.707375,-33.49031667,Medium
-70.707585,-33.49061333,High
-70.707805,-33.49087833,Medium
-70.70805,-33.49118,Medium
-70.70827833,-33.49146,Medium
-70.70859667,-33.49148333,High
-70.70898167,-33.49133167,High
-70.709365,-33.49119167,High
-70.70973167,-33.491055,Medium
-70.71017167,-33.49090667,Medium
-70.71063,-33.49073333,High
-70.711135,-33.49056,Medium
-70.71153,-33.49041833,High
-70.71183167,-33.49031167,Medium
-70.71215167,-33.490185,Medium
-70.71252833,-33.49001667,High
-70.712915,-33.48997333,High
-70.71307333,-33.49026833,High
-70.71322,-33.490535,High
-70.71335833,-33.49079,High
-70.71359667,-33.491285,High
-70.71375833,-33.49154167,High
-70.71391667,-33.49184167,Medium
-70.71407,-33.4921,Medium
-70.71441,-33.49216167,Medium
-70.71472167,-33.49203167,Medium
-70.71507167,-33.49188167,Medium
-70.71538833,-33.49176,Medium
-70.71576833,-33.491615,Medium
-70.71615333,-33.49147667,Medium
-70.71651,-33.49132667,Medium
-70.71689667,-33.49119,Medium
-70.71723,-33.49107167,Medium
-70.71766,-33.49093,Medium
-70.71814,-33.49089833,Medium
-70.71860667,-33.49095667,Medium
-70.719025,-33.49109,Medium
-70.71937667,-33.49120333,Medium
-70.71975167,-33.49132667,High
-70.72015667,-33.49144333,High
-70.72055833,-33.491505,Medium
-70.72104,-33.49153667,Medium
-70.72147667,-33.49156167,Medium
-70.72185833,-33.49159833,Medium
-70.7226,-33.49166333,High
-70.72293833,-33.49167,Medium
-70.72332167,-33.49170333,Medium
-70.72374333,-33.49174333,High
-70.72413667,-33.49178,High
-70.72455167,-33.49182333,High
-70.724955,-33.49185333,High
-70.72534667,-33.49190667,High
-70.72570333,-33.492035,High
-70.72607667,-33.49219667,Medium
-70.726455,-33.49237833,High
-70.72686,-33.492575,High
-70.727275,-33.49277,Medium
-70.72748667,-33.493075,High
-70.72756333,-33.49342167,Medium
-70.72761167,-33.49374667,Medium
-70.72766167,-33.49404,Medium
-70.72773,-33.49437167,Medium
-70.72778,-33.49466167,High
-70.72783333,-33.49498833,High
-70.72788667,-33.49531333,High
-70.72794167,-33.49560667,High
-70.728015,-33.49601667,High
-70.72807667,-33.496335,Medium
-70.72814667,-33.496785,Medium
-70.728215,-33.49718,Medium
-70.72828667,-33.49762,High
-70.72837167,-33.49804,High
-70.72842333,-33.49834833,Medium
-70.72849167,-33.49877333,Medium
-70.72855,-33.49917,Medium
-70.72861833,-33.49964833,Medium
-70.728705,-33.50012833,Medium
-70.72878167,-33.50059,Medium
-70.72884667,-33.50106833,Medium
-70.72892667,-33.5015,High
-70.72899167,-33.50192667,High
-70.729015,-33.50223,High
-70.72903,-33.502555,High
-70.72909167,-33.50283833,High
-70.72916,-33.50316667,High
-70.72923,-33.50350167,High
-70.729285,-33.50383833,High
-70.72932667,-33.504165,High
